Best,Active,Candidate
552908900,1636659300,1636659300
552908900,1419102000,1419102000
552908900,1287979900,1287979900
552908900,1678100700,1678100700
552908900,1265742600,1265742600
552908900,1384790700,1384790700
552908900,1415442200,1415442200
552908900,2183489000,2183489000
552908900,1596063000,1596063000
552908900,1724034000,1724034000
552908900,1050157300,1050157300
552908900,1702409000,1702409000
552908900,1280993300,1280993300
552908900,2594203000,2594203000
552908900,1098483600,1098483600
552908900,1129315800,1129315800
552908900,1567630800,1567630800
552908900,1164794400,1164794400
552908900,1634372500,1634372500
552908900,1537726200,1537726200
552908900,1406145200,1406145200
552908900,1610083300,1610083300
552908900,1063603200,1063603200
552908900,1243656200,1243656200
552908900,1257465900,1257465900
552908900,1201327200,1201327200
552908900,1150635500,1150635500
552908900,1284619500,1284619500
552908900,2621672200,2621672200
552908900,2185109500,2185109500
552908900,1216207900,1216207900
552908900,994266240,994266240
552908900,1028518460,1028518460
552908900,2085465000,2085465000
552908900,1226204900,1226204900
552908900,1821590800,1821590800
552908900,1153760600,1153760600
552908900,1475947000,1475947000
552908900,1061922200,1061922200
552908900,1098495700,1098495700
552908900,1021516540,1021516540
552908900,1159969000,1159969000
552908900,1543419400,1543419400
552908900,1592858100,1592858100
552908900,981109100,981109100
552908900,1458560800,1458560800
552908900,2193469000,2193469000
552908900,1417148000,1417148000
552908900,1189574900,1189574900
552908900,969970200,969970200
552908900,1030519040,1030519040
552908900,1146027600,1146027600
552908900,1260590800,1260590800
552908900,1499678500,1499678500
552908900,599509500,599509500
546416060,1056336000,1056336000
546416060,1172394600,1172394600
546416060,984619800,984619800
546416060,1090997100,1090997100
546416060,1109725400,1109725400
546416060,2118661200,2118661200
546416060,1516401700,1516401700
546416060,1983745000,1983745000
546416060,1341582200,1341582200
546416060,1195621800,1195621800
546416060,1118016500,1118016500
546416060,1204732700,1204732700
546416060,1588343000,1588343000
546416060,1073586700,1073586700
546416060,1704719000,1704719000
546416060,2113227400,2113227400
546416060,1208149800,1208149800
546416060,1506827000,1506827000
546416060,1099739500,1099739500
546416060,1370340500,1370340500
546416060,1776439300,1776439300
521063700,718669250,718669250
521063700,1571425900,1571425900
521063700,1100761300,1100761300
521063700,1117684600,1117684600
521063700,1055068740,1055068740
521063700,1217642200,1217642200
521063700,1333035400,1333035400
521063700,1336080300,1336080300
521063700,1119014300,1119014300
521063700,2758519800,2758519800
521063700,1188265500,1188265500
521063700,1073844100,1073844100
521063700,1175978800,1175978800
521063700,1066576830,1066576830
521063700,972994000,972994000
521063700,2050930400,2050930400
521063700,1184832400,1184832400
521063700,1451500900,1451500900
521063700,1439012200,1439012200
521063700,1111369200,1111369200
521063700,1064986430,1064986430
521063700,1119504500,1119504500
521063700,1118502700,1118502700
521063700,1058294800,1058294800
521063700,1934301800,1934301800
521063700,2286445800,2286445800
521063700,1188613200,1188613200
521063700,1450587600,1450587600
521063700,1333931500,1333931500
521063700,998176700,998176700
521063700,1475276200,1475276200
521063700,1974133400,1974133400
521063700,2122198900,2122198900
521063700,1443593000,1443593000
521063700,1257587500,1257587500
521063700,1252757000,1252757000
516637250,2198557200,2198557200
516637250,1420573400,1420573400
516637250,1168987000,1168987000
516637250,1208166900,1208166900
516637250,1572781300,1572781300
516637250,1348836100,1348836100
516637250,1854910500,1854910500
516637250,1572889900,1572889900
516637250,798171970,798171970
516637250,1181648600,1181648600
516637250,1310100600,1310100600
516637250,1356017000,1356017000
516637250,1455952800,1455952800
516637250,1364590300,1364590300
516637250,1053613950,1053613950
516637250,2276632800,2276632800
516637250,1103803500,1103803500
516637250,2580169000,2580169000
516637250,1502557000,1502557000
516637250,1271956100,1271956100
516564160,1141970000,1141970000
516564160,970356350,970356350
516564160,1040714750,1040714750
516564160,1459824600,1459824600
516564160,1026132300,1026132300
516564160,966013600,966013600
516564160,1591313700,1591313700
516564160,1118066800,1118066800
516564160,1198269300,1198269300
516564160,884334800,884334800
516564160,874271300,874271300
516564160,1424964000,1424964000
516564160,1071952060,1071952060
516564160,1584153100,1584153100
516264160,913542200,913542200
516264160,955668860,955668860
516264160,1519336700,1519336700
516264160,1053218560,1053218560
516264160,1292905300,1292905300
516264160,2100710500,2100710500
516264160,1532972500,1532972500
516264160,929905200,929905200
516264160,1353190900,1353190900
516264160,1193364900,1193364900
516264160,1294950900,1294950900
516264160,1066669440,1066669440
516264160,1221750900,1221750900
516264160,1576124000,1576124000
516264160,1172326900,1172326900
516264160,1694332400,1694332400
516264160,1503141200,1503141200
516264160,1091667700,1091667700
516264160,1729758200,1729758200
516264160,1275749500,1275749500
516264160,1220440300,1220440300
516264160,1021967000,1021967000
516264160,1484786800,1484786800
516264160,1544788200,1544788200
516264160,953228700,953228700
516264160,1033157950,1033157950
516264160,1233569800,1233569800
516264160,1865670800,1865670800
516264160,1636637800,1636637800
516264160,2169796900,2169796900
516264160,988247040,988247040
516264160,1029692000,1029692000
516204160,780433200,780433200
516204160,1079599100,1079599100
516204160,1040497900,1040497900
516204160,988896200,988896200
516204160,1101005700,1101005700
516204160,1294325900,1294325900
516204160,1143390100,1143390100
516204160,1113010800,1113010800
516204160,1305496200,1305496200
516204160,1028521150,1028521150
516204160,1878335200,1878335200
516204160,1278538100,1278538100
516204160,1340655100,1340655100
516204160,1196344200,1196344200
516204160,1828238000,1828238000
516204160,975396600,975396600
516204160,1060340900,1060340900
516204160,1742970600,1742970600
516204160,1723477200,1723477200
516204160,1241534100,1241534100
516204160,1136818400,1136818400
516204160,1756812500,1756812500
516204160,1040365200,1040365200
516204160,1568508000,1568508000
516204160,1000016700,1000016700
516204160,1211414800,1211414800
516204160,1281569000,1281569000
516204160,951502900,951502900
516204160,1186265500,1186265500
516204160,1080481300,1080481300
516204160,1054986000,1054986000
516204160,1020786940,1020786940
516204160,1191990800,1191990800
516204160,1393436200,1393436200
516144160,1069411000,1069411000
516144160,1868575200,1868575200
516144160,1344570200,1344570200
516144160,1287448400,1287448400
516144160,1089878100,1089878100
516144160,2265301200,2265301200
516144160,1192262700,1192262700
516144160,2260834000,2260834000
516144160,1052997250,1052997250
516144160,1273630100,1273630100
516144160,1122681300,1122681300
516144160,1126019600,1126019600
516144160,1096315100,1096315100
516144160,1780648200,1780648200
516144160,1129008000,1129008000
516144160,1128987600,1128987600
516144160,1064794500,1064794500
516144160,1175287000,1175287000
516144160,1146512900,1146512900
516144160,1529512700,1529512700
516144160,1359073200,1359073200
516144160,1858807200,1858807200
516144160,1895541500,1895541500
516144160,1692553600,1692553600
516144160,1564040600,1564040600
516144160,1126541000,1126541000
516144160,1074952000,1074952000
516144160,1638088000,1638088000
516144160,1187734700,1187734700
516144160,1008295550,1008295550
516144160,1535611900,1535611900
516144160,1305324400,1305324400
516144160,1175824800,1175824800
516144160,1601919100,1601919100
516144160,1135568000,1135568000
516144160,1800199000,1800199000
516144160,1173997700,1173997700
516144160,1714062600,1714062600
516144160,1893404800,1893404800
516144160,1354018000,1354018000
516144160,2018160300,2018160300
516144160,911157900,911157900
516144160,1024246460,1024246460
516144160,1128511400,1128511400
516144160,1228294300,1228294300
516144160,1077089800,1077089800
516144160,1181513900,1181513900
516144160,1107542300,1107542300
516144160,1196597200,1196597200
516144160,1837697900,1837697900
516144160,1144129900,1144129900
516144160,1209962400,1209962400
516144160,1044163000,1044163000
516144160,1063711800,1063711800
516144160,1105579800,1105579800
516144160,1196757900,1196757900
516144160,2272497200,2272497200
516144160,1703909500,1703909500
516144160,1050548800,1050548800
516144160,1281746000,1281746000
516144160,1082227200,1082227200
516144160,1470298100,1470298100
516144160,1472191100,1472191100
516144160,2342686000,2342686000
515933800,1173072600,1173072600
515933800,1165170200,1165170200
515933800,1370459000,1370459000
515933800,1307062900,1307062900
515933800,1442220400,1442220400
515933800,1117146800,1117146800
515933800,1358474500,1358474500
515933800,1602449900,1602449900
515933800,1072017660,1072017660
515933800,1070661300,1070661300
515933800,1655524900,1655524900
515933800,1344019800,1344019800
515933800,1104769900,1104769900
515933800,1087270900,1087270900
515933800,1604476000,1604476000
515933800,2203159000,2203159000
515933800,1234501900,1234501900
515933800,905610430,905610430
515933800,991869950,991869950
515933800,877616600,877616600
515933800,1256506200,1256506200
515933800,2182398500,2182398500
515933800,1829349100,1829349100
515933800,1465445200,1465445200
515933800,1399102800,1399102800
515933800,1744918700,1744918700
515933800,1112104200,1112104200
515933800,1011396100,1011396100
515933800,1168399600,1168399600
515933800,1954378200,1954378200
515933800,1022227300,1022227300
515933800,1246532400,1246532400
515933800,1405400200,1405400200
515933800,987446100,987446100
515933800,1075133700,1075133700
515933800,1447937400,1447937400
515933800,1567896300,1567896300
515933800,1242709600,1242709600
515933800,1190942700,1190942700
515933800,1627320200,1627320200
515933800,1482697900,1482697900
515933800,914392400,914392400
515933800,1045380740,1045380740
515933800,1119496300,1119496300
515933800,1689829100,1689829100
515933800,1704482700,1704482700
515933800,930699500,930699500
515933800,1754294300,1754294300
515933800,1896436500,1896436500
515933800,982653400,982653400
515933800,1346202100,1346202100
515933800,1787054200,1787054200
515933800,1136029700,1136029700
515843780,1213532300,1213532300
515843520,1444744000,1444744000
515843520,1372386000,1372386000
515843520,1163669600,1163669600
515843520,1199256400,1199256400
515843520,1215381000,1215381000
515843520,1112331900,1112331900
515843520,1169542800,1169542800
515843520,1210546200,1210546200
515843520,1631982300,1631982300
515843520,2344058000,2344058000
515843520,1083398500,1083398500
515843520,1020120960,1020120960
515843520,1538659600,1538659600
515843520,983973800,983973800
515843520,2206834000,2206834000
515843520,1242212400,1242212400
515843520,1462444000,1462444000
515843520,1094332800,1094332800
515843520,1667850800,1667850800
515603460,972823400,972823400
515603460,943843000,943843000
515603460,2070983300,2070983300
515603460,2357535700,2357535700
500180800,837460740,837460740
500180800,1028981760,1028981760
500180800,947323300,947323300
500180800,2256297000,2256297000
500180800,1604854300,1604854300
500180800,1157400300,1157400300
500180800,1095708000,1095708000
500180800,1508305000,1508305000
500180800,1698230500,1698230500
500180800,1157324800,1157324800
500180800,1096304500,1096304500
500180800,1146599300,1146599300
500180800,1143890000,1143890000
500180800,1908758900,1908758900
500180800,904518660,904518660
500180800,909064260,909064260
500180800,1028514560,1028514560
500180800,1072851200,1072851200
500180800,1116433500,1116433500
500180800,1084567700,1084567700
500180800,1179306900,1179306900
500180800,1110171500,1110171500
500180800,1085209200,1085209200
500180800,2227261700,2227261700
500180800,2109452200,2109452200
500180800,1637023100,1637023100
500180800,1179765400,1179765400
500180800,1228755200,1228755200
500180800,1173178500,1173178500
500180800,1150024800,1150024800
500180800,1052324700,1052324700
500180800,1091983100,1091983100
500180800,1149046400,1149046400
500180800,1105453300,1105453300
500180800,1370303600,1370303600
485815650,503572450,503572450
485815650,1040162050,1040162050
485815650,1462345300,1462345300
485815650,1183780500,1183780500
485815650,1184139000,1184139000
485815650,2063122300,2063122300
485815650,1130312800,1130312800
485815650,2005312500,2005312500
485815650,1073323500,1073323500
485815650,995125500,995125500
485815650,1481842600,1481842600
485815650,2315935000,2315935000
485815650,1295704000,1295704000
485815650,1612107400,1612107400
485815650,1123557500,1123557500
485815650,1115545600,1115545600
485815650,1138570600,1138570600
485815650,1212981000,1212981000
485815650,1088235500,1088235500
485815650,1913958000,1913958000
485815650,1438398000,1438398000
485815650,1030163840,1030163840
485815650,1150603400,1150603400
485815650,1147218300,1147218300
485815650,1127596400,1127596400
485815650,2664794000,2664794000
485815650,1578043600,1578043600
485815650,1179659400,1179659400
485815650,1153229400,1153229400
485815650,1360179700,1360179700
485815650,1379482100,1379482100
485815650,1550144000,1550144000
485815650,1896552400,1896552400
485815650,1136249900,1136249900
485815650,1068275400,1068275400
485815650,1759658000,1759658000
485815650,1002283400,1002283400
485815650,1123583900,1123583900
485815650,1108989700,1108989700
485815650,997334200,997334200
485815650,1103235200,1103235200
485815650,2151988500,2151988500
485815650,1055028600,1055028600
485815650,1151213700,1151213700
485815650,1041694700,1041694700
485815650,1289334700,1289334700
485815650,1330015400,1330015400
485815650,1485096800,1485096800
485815650,1325762800,1325762800
485815650,2224387800,2224387800
485815650,1031503740,1031503740
485815650,2374940200,2374940200
485815650,2129453700,2129453700
485815650,1665989400,1665989400
485815650,1245569300,1245569300
485815650,1307294000,1307294000
483957800,1425691000,1425691000
483957800,1618811500,1618811500
483957800,1630962400,1630962400
483957800,1139664000,1139664000
483957800,1374881700,1374881700
483957800,2282947000,2282947000
483957800,1544847900,1544847900
483957800,1414853900,1414853900
483957800,1539961600,1539961600
483717700,958188500,958188500
483717700,941577100,941577100
483717700,1036581900,1036581900
483717700,1188045800,1188045800
483717700,1850355700,1850355700
483717700,1168510100,1168510100
483717700,2091775100,2091775100
483717700,1309800200,1309800200
483717700,1177955300,1177955300
483717700,1209139800,1209139800
483717700,1396973800,1396973800
483717700,958849660,958849660
483717700,2078984400,2078984400
483717700,1546168300,1546168300
483717700,1223654300,1223654300
483717700,906268100,906268100
483717700,1598769700,1598769700
483717700,1135021800,1135021800
483717700,1675670900,1675670900
483717700,1100967000,1100967000
483717540,1928696400,1928696400
483717540,2233963300,2233963300
483717540,1118515100,1118515100
483717540,1036312260,1036312260
483717540,1075751200,1075751200
483717540,1349623300,1349623300
483717540,1462689700,1462689700
483293920,869271800,869271800
483293920,1181481300,1181481300
483293920,2064718500,2064718500
483244900,695288500,695288500
483244900,1922105300,1922105300
483244900,1158355200,1158355200
483244900,982916160,982916160
483244900,1209495400,1209495400
483244900,1325084300,1325084300
483244900,1132300300,1132300300
483244900,1391357300,1391357300
483244900,885464900,885464900
483244900,1128995600,1128995600
483244900,1608958600,1608958600
483244900,1802224000,1802224000
483244900,1305075100,1305075100
483244900,1142254600,1142254600
483244900,1381948000,1381948000
483244900,1080758800,1080758800
483244900,2433891000,2433891000
483244900,1138822000,1138822000
483244900,1542786000,1542786000
483244900,1240300500,1240300500
483244900,1225024600,1225024600
483244900,2231554000,2231554000
483244900,1351286400,1351286400
483244900,1095957000,1095957000
483244900,1126726300,1126726300
483244900,1102743200,1102743200
483244900,1007516540,1007516540
483244900,1223050900,1223050900
483244900,2217021700,2217021700
483244900,973598500,973598500
483244900,1026500200,1026500200
483244900,1197803900,1197803900
483244900,1442141400,1442141400
483244900,1199853800,1199853800
483244900,1128043300,1128043300
483244900,1101661700,1101661700
483244900,2147245800,2147245800
483244900,1065697000,1065697000
483244900,1946789200,1946789200
483244900,1576559000,1576559000
483244900,950948600,950948600
483244900,1109089400,1109089400
483244900,1599979500,1599979500
483244900,1123934100,1123934100
483244900,1097781600,1097781600
483244900,1188590100,1188590100
483244900,1357412200,1357412200
483244900,1379242000,1379242000
483244900,1199324000,1199324000
483244900,1187295100,1187295100
483244900,1196824800,1196824800
483244900,1041014600,1041014600
483244900,1812471300,1812471300
483244900,1088505000,1088505000
483244900,1460700700,1460700700
483244900,1653342300,1653342300
483244900,1344888300,1344888300
483244900,1063724000,1063724000
483244900,1095848600,1095848600
483244900,1275490400,1275490400
483244900,2098537700,2098537700
483244900,1231400200,1231400200
483244900,1586745900,1586745900
483244900,1056099600,1056099600
483244900,1506634000,1506634000
483244900,1102565500,1102565500
483244900,1415066000,1415066000
483244900,1629734900,1629734900
483244900,1330201600,1330201600
483244900,1035848700,1035848700
483244900,1181840400,1181840400
483244900,1102506500,1102506500
483244900,1647797900,1647797900
483244900,1006584900,1006584900
483244900,1135648400,1135648400
483244900,1230126200,1230126200
483244900,1091892400,1091892400
483244900,1559407200,1559407200
483244900,1968458100,1968458100
483244900,1318327000,1318327000
483244900,1101471100,1101471100
483244900,1092639600,1092639600
483244900,1171319700,1171319700
483244900,1103492500,1103492500
483244900,1049663300,1049663300
483244900,1850662500,1850662500
483244900,1337273500,1337273500
483244900,1381894000,1381894000
483214880,1056697700,1056697700
483214880,2638866000,2638866000
483214880,2067988700,2067988700
483214880,1784657700,1784657700
483214880,1101895000,1101895000
483214880,1224841500,1224841500
483214880,1570117100,1570117100
483214880,1114746100,1114746100
483214880,1038399700,1038399700
483214880,1454655600,1454655600
483214880,1295166800,1295166800
483214880,1108121300,1108121300
483214880,2198612200,2198612200
483214880,1084118500,1084118500
483214880,1060226600,1060226600
483214880,1235063900,1235063900
483214880,1138960500,1138960500
483214880,1090745100,1090745100
483214880,1337817700,1337817700
483214880,932264500,932264500
483214880,1163570400,1163570400
483214880,1210729700,1210729700
483214880,1974569200,1974569200
482753630,1058372350,1058372350
482753630,956863740,956863740
482753630,1104671000,1104671000
482753630,1594504200,1594504200
482753630,1155078000,1155078000
482753630,1287041900,1287041900
482753630,2412501200,2412501200
482753630,2699453000,2699453000
482753630,1198157400,1198157400
482753630,1518644700,1518644700
482753630,1265438700,1265438700
482753630,1485961100,1485961100
482753630,1089558500,1089558500
482753630,2077461600,2077461600
482753630,924463170,924463170
482753630,1097306100,1097306100
482753630,1386548900,1386548900
482753630,972219100,972219100
482753630,1538440400,1538440400
482753630,2104383000,2104383000
482753630,1152082800,1152082800
482753630,1722491800,1722491800
482753630,1122662000,1122662000
482753630,1599967700,1599967700
482753630,1211044700,1211044700
482753630,1524038300,1524038300
482753630,2205128000,2205128000
482573470,1094126500,1094126500
482573470,1953590800,1953590800
482573470,1285936600,1285936600
482573470,1636136800,1636136800
482573470,1329830400,1329830400
482573470,1804480500,1804480500
482573470,1182230400,1182230400
482573470,873158600,873158600
482573470,1572534300,1572534300
482573470,2201169000,2201169000
482573470,1232352400,1232352400
482573470,1645427200,1645427200
482573470,1493575200,1493575200
482573470,2030764200,2030764200
482573470,1184092400,1184092400
482573470,1935099100,1935099100
482573470,1413221800,1413221800
482573470,1038327100,1038327100
482573470,1391727500,1391727500
482573470,1009961400,1009961400
482573470,1766771300,1766771300
482573470,1941738400,1941738400
482573470,1115168500,1115168500
482573470,1065238140,1065238140
482573470,2149421800,2149421800
482573470,1435249000,1435249000
482573470,1185241100,1185241100
482573470,1121086200,1121086200
482573470,1116645600,1116645600
482573470,2373975000,2373975000
482573470,1363269600,1363269600
482573470,1627102600,1627102600
482573470,971863740,971863740
482573470,1500680200,1500680200
482573470,1149717800,1149717800
482573470,1638903200,1638903200
482573470,1095666400,1095666400
466238560,1012080400,1012080400
466238560,1227186700,1227186700
466238560,810902500,810902500
466238560,939779100,939779100
466238560,993872900,993872900
466238560,1242800100,1242800100
466238560,1145844700,1145844700
466238560,1080382800,1080382800
466238560,999595140,999595140
466238560,862840640,862840640
466238560,1345098600,1345098600
466238560,1222366200,1222366200
466238560,1425993700,1425993700
466238560,1008020300,1008020300
466238560,1258019600,1258019600
466238560,1162271000,1162271000
466238560,1107375600,1107375600
466238560,1085814500,1085814500
466238560,1492104600,1492104600
466238560,1186632200,1186632200
466238560,1595217800,1595217800
466238560,1271894500,1271894500
466238560,1099252100,1099252100
466238560,1119584800,1119584800
466208540,754851200,754851200
466208540,1852122000,1852122000
466208540,1087049500,1087049500
466208540,1150789000,1150789000
466208540,2635195400,2635195400
466208540,1128838300,1128838300
466208540,1118482800,1118482800
466208540,1595628900,1595628900
466208540,1163659100,1163659100
466208540,1101786900,1101786900
466208540,1263878700,1263878700
466208540,1457090200,1457090200
466177540,923214700,923214700
466177540,1157755400,1157755400
466177540,1135966200,1135966200
466177540,1008833860,1008833860
466177540,1231868400,1231868400
466177540,1883034800,1883034800
466177540,1373100900,1373100900
466177540,1098381300,1098381300
466147550,648066940,648066940
466147550,1193491100,1193491100
466147550,1093554400,1093554400
466147550,1086565500,1086565500
466147550,1047761000,1047761000
466147550,1517013500,1517013500
466147550,2165647000,2165647000
466147550,1988193500,1988193500
466147550,1429057200,1429057200
466147550,1176822800,1176822800
457566400,1345638700,1345638700
457566400,1096287200,1096287200
457566400,1172121700,1172121700
457566400,1367368000,1367368000
456309340,1021477600,1021477600
453429220,745560900,745560900
451991780,819231300,819231300
451991780,978149760,978149760
451991780,1051538050,1051538050
451991780,979162940,979162940
451991780,1902244100,1902244100
451991780,945801150,945801150
451991780,1062125900,1062125900
451991780,1078457300,1078457300
451991780,1416270200,1416270200
451991780,1560123900,1560123900
425893380,1374703700,1374703700
425893380,1181714400,1181714400
425893380,943942340,943942340
425893380,1203265000,1203265000
425893380,1206733400,1206733400
425893380,1991683300,1991683300
425893380,1801876900,1801876900
425893380,1504532900,1504532900
425893380,1869405000,1869405000
425893380,1022295100,1022295100
425893380,907916300,907916300
425893380,1090109000,1090109000
